0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.225863832694913863e-06,-9.999852270783046171e-01,-1.704671057888471303e-05,2.914003633646096738e-06,1.742941667221696819e-06,-6.402147501272502482e-07
9.677492156801800556e-06,-9.999556812571606113e-01,-5.114008475195393742e-05,8.741978809488345841e-06,5.228772833085499342e-06,-1.920641628041727915e-06
1.935458960249138703e-05,-9.999113620359261212e-01,-1.022812457081572358e-04,1.748451882839921950e-05,1.045734016332392056e-05,-3.841270311087339633e-06
3.225666477366701966e-05,-9.998522683911404974e-01,-1.704724865850877776e-04,2.914284222508057068e-05,1.742838881433889634e-05,-6.402082767841450083e-06
4.838303024725683485e-05,-9.997783987766283298e-01,-2.557172701246983575e-04,4.371879251932735561e-05,2.614156277362448107e-05,-9.603053240641841129e-06
6.773280256952366460e-05,-9.996897511236370049e-01,-3.580202282095178157e-04,6.121483787689308465e-05,3.659640473937709771e-05,-1.344414821928052319e-05
9.030490224939793692e-05,-9.995863228410076795e-01,-4.773871612790146269e-04,8.163407067972065984e-05,4.879235611173651750e-05,-1.792532640577325478e-05
1.160980537488392133e-04,-9.994681108153810056e-01,-6.138250376256273576e-04,1.049802070052119232e-04,6.272875698117279936e-05,-2.304653867022650953e-05
1.451107854702323656e-04,-9.993351114114363831e-01,-7.673419925698506897e-04,1.312575860141209575e-04,7.840484611402261279e-05,-2.880772799780546156e-05
1.773414297408250058e-04,-9.991873204721659629e-01,-9.379473275136370435e-04,1.604711692465688561e-04,9.581976093517878470e-05,-3.520882942680711539e-05
2.127881227942129722e-04,-9.990247333191832890e-01,-1.125651508871244053e-03,1.926265398255893083e-04,1.149725375079370138e-04,-4.224976997784320496e-05
2.514488047488816643e-04,-9.988473447530669125e-01,-1.330466166876528855e-03,2.277299015675259041e-04,1.358621105110042592e-04,-4.993046857413809990e-05
2.933212195838109113e-04,-9.986551490537395326e-01,-1.552404094265558967e-03,2.657880779985146943e-04,1.584873132126732613e-04,-5.825083595294755680e-05
3.384029151111522370e-04,-9.984481399808827762e-01,-1.791479244833282022e-03,3.068085112761961787e-04,1.828468774421685556e-04,-6.721077456810457677e-05
3.866912429459877509e-04,-9.982263107743880592e-01,-2.047706731862864848e-03,3.507992610157136546e-04,2.089394335581689396e-04,-7.681017848369953171e-05
4.381833584731800431e-04,-9.979896541548446409e-01,-2.321102826426180328e-03,3.977690030189648179e-04,2.367635104145124640e-04,-8.704893325890201332e-05
4.928762208113244680e-04,-9.977381623240643149e-01,-2.611684955553796213e-03,4.477270279059867436e-04,2.663175353230900198e-04,-9.792691582393284113e-05
5.507665927738141431e-04,-9.974718269656446257e-01,-2.919471700272679559e-03,5.006832396472637612e-04,2.975998340139340945e-04,-1.094439943471950795e-04
